fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acid_balance,sweetness index,complexity index
10.1,0.31,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,7,32.5795942066385,0.14285701530623635,7.648999999999999
6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.0,5,11.999760004799905,0.21999978000022002,5.541
11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,7,26.427942191852573,0.21900808346439385,8.301
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5,9.999848487144133,0.2912618531438319,5.9190000000000005
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,6,21.19957600847983,0.23853189125514565,7.726000000000001
7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,5,10.364812192522736,0.21276573110028607,5.846
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,6,39.59841606335747,0.160377207191314,7.389
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,9.99984375244137,0.1836732819660388,5.698
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,9.99984375244137,0.1836732819660388,5.698
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6,10.882192908927811,0.18181799816363822,6.140000000000001
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,9.99984375244137,0.1836732819660388,5.698
6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,5,10.15856891160458,0.16326513952536784,5.698
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,21.627404013860144,0.19999978947390581,6.735000000000001
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,21.627404013860144,0.19999978947390581,6.735000000000001
8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,5,19.047165543677533,0.2577316930601103,6.431
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,25.832615760673317,0.1376145526471994,7.2090000000000005
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,25.832615760673317,0.1376145526471994,7.2090000000000005
7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,7,10.339995374212597,0.21367503104698204,6.763
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,25.832615760673317,0.1376145526471994,7.2090000000000005
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7,31.537248567362788,0.22123874226659976,6.904
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,7,41.78422199207171,0.160377207191314,8.061
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,6,12.142640309994464,0.16071414221951588,6.3260000000000005
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5,11.612715923936712,0.28421022714712935,5.892
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,6,5.742517400817813,0.17391289224965892,5.949999999999999
7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,5,17.856717697197688,0.25961513498544714,6.252000000000001
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5,11.612715923936712,0.2577316930601103,5.949
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5,11.612715923936712,0.28421022714712935,5.892
7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,5,11.338404119620165,0.2680409607825147,5.952
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,6,13.877267810861003,0.20353964288527177,6.359
6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,6,13.52914648732378,0.17857126913279545,6.372
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,6,12.142640309994464,0.16071414221951588,6.3260000000000005
7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,6,12.063300582530436,0.18348607019626587,6.502000000000001
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6,10.769080152725138,0.1779659508763128,6.791
6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,5,12.321208549847325,0.1415093004629241,6.111
9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,7,43.331269939526685,0.14414401428467183,7.144
10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,7,27.36770084997763,0.1779659508763128,7.8950000000000005
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,7,28.386181090932553,0.2372879345017504,7.297000000000001
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6,10.769080152725138,0.1779659508763128,6.791
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,6,14.42599301650793,0.3999996000004,6.67
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,5,11.999800003333279,0.26315761772882346,5.8950000000000005
9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,5,16.428278066463097,0.16161599836767843,6.797
7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,6,10.629221968923511,0.18421036472775024,6.654999999999999
8.4,0.31,0.29,3.1,0.1939999999999999,14.0,26.0,0.99536,3.22,0.78,12.0,6,27.0959001322538,0.25833311805573494,7.194
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,5,11.999800003333279,0.26315761772882346,5.8950000000000005
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,6,14.42599301650793,0.3999996000004,6.67
8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,5,11.866508446554047,0.23809501133808444,6.902000000000001
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6,11.24985937675779,0.230769008875953,6.915
10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,7,20.576527374473567,0.21487585547449964,8.147
6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,6,11.929615269907547,0.2232140864159943,6.248
10.7,0.9,0.34,6.6,0.1119999999999999,23.0,99.0,1.00289,3.22,0.68,9.3,5,11.888756791591204,0.7096766562616599,7.274
7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,5,21.175847769183257,0.19801960592118226,6.084
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,10.908925622339057,0.23711315761530144,5.961
10.1,0.45,0.23,1.9,0.0819999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6,22.443945690095774,0.20430085559047784,7.025
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,10.908925622339057,0.23711315761530144,5.961
7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6,11.428390025555151,0.22448956684738078,5.994
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,12.03369434416366,0.21495307013731763,6.223999999999999
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,26.773329892584112,0.19199984640012288,7.301
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,12.03369434416366,0.21495307013731763,6.223999999999999
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,26.773329892584112,0.19199984640012288,7.301
8.9,0.31,0.36,2.6,0.0559999999999999,10.0,39.0,0.99562,3.4,0.69,11.8,5,28.70875133060224,0.22033879632305398,7.307
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,11.653359789609613,0.22222201646109585,6.407
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,11.653359789609613,0.22222201646109585,6.407
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7,11.525228385959561,0.5555550411527397,6.1370000000000005
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7,11.525228385959561,0.5555550411527397,6.1370000000000005
9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,5,15.86179548628472,0.3157891412745881,6.707
7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,5,13.333086424325476,0.23636342148779865,6.393000000000001
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,6,10.892662631024445,0.19130418147462483,6.052
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,6,14.230495567392936,0.22222201646109585,6.377000000000001
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,6,23.933641519950164,0.10434773534979534,6.526
9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,6,24.473040183153074,0.2878785697889623,7.851
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,6,32.498839327166884,0.8256873158831964,7.09
10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,6,21.738657855264016,0.23770472319284985,7.846
9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,7,23.79686590212906,0.377048871271417,7.612
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,6,23.933641519950164,0.10434773534979534,6.526
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,6,27.30072061204406,0.18487379422370234,7.211
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,5,7.412483741486134,0.1363635123968069,5.603
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,16.584961342406285,0.871286266053202,5.942
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,23.332685203188802,0.1999998181819835,6.876
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,13.548168577926164,0.15254224360826812,7.167
9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,5,23.4140630716324,0.21904741043103768,7.1579999999999995
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,23.332685203188802,0.1999998181819835,6.876
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,13.548168577926164,0.15254224360826812,7.167
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,16.584961342406285,0.871286266053202,5.942
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,18.29748303227591,0.20535695950271474,7.039999999999999
8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,7,39.08913231216763,0.17272711570262209,7.0009999999999994
9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6,39.16503479021708,0.22548997500982843,7.09
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,18.29748303227591,0.20535695950271474,7.039999999999999
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7,26.36283748977303,0.2749997708335243,7.2989999999999995
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,10.819494762380945,0.18095220861694417,6.009
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,12.130948672972576,0.2040814244067098,6.095000000000001
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,6,18.999525011874702,0.19999978947390581,6.067
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,12.130948672972576,0.2040814244067098,6.095000000000001
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,10.819494762380945,0.18095220861694417,6.009
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,29.332355588147063,0.19491508905500926,7.276000000000001
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,29.332355588147063,0.19491508905500926,7.276000000000001
7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,7,18.946869819215284,0.21705409530690284,6.966000000000001
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,5,13.47796787026369,0.1403507540782859,6.062
9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,7,29.09002757492197,0.1774192117587002,7.787999999999999
9.9,0.27,0.49,5.0,0.0819999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,7,36.665308692270656,0.399999680000256,7.8660000000000005
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,7,23.48782586451478,0.25999974000026,7.232
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,7,19.599608007839848,0.23711315761530144,7.01
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7,27.665744475184162,0.314049327231961,7.142
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,7,23.181291334287856,0.18018001785583979,7.647
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,7,23.181291334287856,0.3416663819446817,7.976999999999999
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,29.64179850719617,0.16935470213330475,7.226
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,74.1604866261145,0.1512603770921201,7.3580000000000005
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,74.1604866261145,0.1512603770921201,7.3580000000000005
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,74.1604866261145,0.1512603770921201,7.3580000000000005
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,29.64179850719617,0.16935470213330475,7.226
8.2,0.31,0.4,2.2,0.0579999999999999,6.0,10.0,0.99536,3.31,0.68,11.2,7,26.45075965291442,0.19642839604607498,6.843999999999999
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,7,29.99911767300961,0.1735535755755574,7.917
7.6,0.43,0.4,2.7,0.0819999999999999,6.0,11.0,0.99538,3.44,0.54,12.2,6,17.67400758121904,0.2213112940071361,6.862
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5,40.474263130327124,0.18269213202679613,6.721
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,6,24.999305574845142,0.1858405435039438,7.176
9.5,0.37,0.52,2.0,0.088,12.0,51.0,0.99613,3.29,0.58,11.1,6,25.674981757249803,0.18018001785583979,7.304
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7,11.227873195207104,0.20353964288527177,6.163
8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,5,13.559092218775955,0.1999998000002,6.383
8.5,0.47,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,18.08472160166805,0.1711710169630478,6.984999999999999
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5,12.678345029553043,0.17204282576040242,5.816
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,5,11.578744232557325,0.2210523988922117,5.697
8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,6,32.591385504240584,0.17857126913279545,7.087
8.5,0.47,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,18.08472160166805,0.1711710169630478,6.984999999999999
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,6,24.41104673391959,0.21818161983489107,6.878
9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,7,23.683587274019104,0.20168050278949345,7.343999999999999
8.5,0.66,0.2,2.1,0.0969999999999999,23.0,113.0,0.99733,3.13,0.48,9.2,5,12.878592748594718,0.22826062145584627,6.304
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6,22.499437514062148,0.1967211502285654,7.4399999999999995
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,5,11.964072070141604,0.2843134467515228,5.923
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,39.99846159763086,0.17431176668645257,7.691000000000001
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,39.99846159763086,0.17431176668645257,7.691000000000001
10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,7,26.57824794084366,0.20689637336519537,7.715
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,5,24.999264727508013,0.15887835618845217,6.7989999999999995
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7,26.66585861034514,0.4876029028075184,7.336
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,17.5605473037243,0.22340401765530038,5.856
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,17.5605473037243,0.22340401765530038,5.856
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,5,14.237046829714753,0.2857139717428882,6.24
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7,17.499562510937224,0.31858378886390365,6.337
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,27.110508655363212,0.13461525517763925,8.189
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,18.199636007279857,0.18095220861694417,7.003
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,11.046383181590912,0.18999981000019,6.986000000000001
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,14.038191573238976,0.16279057148017714,7.036
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,18.199636007279857,0.18095220861694417,7.003
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5,27.110508655363212,0.13461525517763925,8.189
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,12.758400717229016,0.17699099381327982,6.524000000000001
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7,28.82268168583277,0.12280690981850015,7.505
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,19.72167439793339,0.17021258488022886,5.81
7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,19.743083510679213,0.18085087143524314,6.047
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,32.880241347750925,0.1376145526471994,7.302999999999999
7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,19.743083510679213,0.18085087143524314,6.047
7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,20.881738772389046,0.21276573110028607,5.804
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6,16.249593760155996,0.21276573110028607,5.564
7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,20.881738772389046,0.21276573110028607,5.804
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5,28.57061226822091,0.26595716387535756,6.949
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,12.833119448009201,0.19801960592118226,6.295999999999999
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,8.484719928485932,0.17187486572276117,6.269
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,8.484719928485932,0.17187486572276117,6.269
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,10.595111962952823,0.1538459847846321,6.434000000000001
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,9.275227895247896,0.12790687759156774,6.589
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,17.44145484988721,0.19130418147462483,6.666
9.9,0.35,0.38,1.5,0.0579999999999999,31.0,47.0,0.99676,3.26,0.82,10.6,7,28.284906145538702,0.1415093004629241,7.386
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,31.3782283369539,0.17521352545852525,7.402
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,18.88836421210522,0.14062489013680457,6.725
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,19.069323969210018,0.15533965501004368,6.532
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,18.88836421210522,0.14062489013680457,6.725
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,31.3782283369539,0.17521352545852525,7.402
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,30.3323222559248,0.17094002483758564,7.402
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,25.42784491871661,0.29999975000020834,7.37
9.6,0.5,0.36,2.8,0.1159999999999999,26.0,55.0,0.99722,3.18,0.68,10.9,5,19.199616007679847,0.2568804982747722,7.314
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,31.784579122174204,0.13821126974693515,7.415000000000001
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,27.811630886534797,0.1923075073966275,6.845000000000001
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,7.661615307310376,0.20999979000021002,6.224
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,10.563231503781639,0.15999984000016002,6.1739999999999995
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,13.792865640247584,0.17857126913279545,6.734
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6,26.922386605471655,0.19298228685764313,7.872
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,23.42043630430778,0.17460303602933652,7.565
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,44.441975445808566,0.07086608593221581,7.1419999999999995
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,44.441975445808566,0.07086608593221581,7.1419999999999995
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,13.999720005599888,0.17307675665696476,6.103
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,31.388016999527792,0.20168050278949345,8.249
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,31.388016999527792,0.20168050278949345,8.249
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,13.725221074096588,0.19999980952399093,6.112
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,25.624199243773628,0.18699171789291227,7.135
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,13.2756331787383,0.1714284081634208,6.398
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,10.361320947940387,0.2692305103552785,6.74
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,25.48304893390536,0.15079353111624516,7.1080000000000005
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,8.050213204865349,0.18965500891809578,6.196000000000001
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,6,21.175847769183257,0.24752450740147783,6.072
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,13.2756331787383,0.1714284081634208,6.398
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7,12.03369434416366,0.18260853686214187,6.455
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7,13.272485954800821,0.1636362148761683,6.394
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,9.877928317947342,0.4270828884553245,6.279
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,6,13.157663900633324,0.24999975961561577,6.297000000000001
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,11.946148373847333,0.2577316930601103,6.611000000000001
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,27.296559552444528,0.22641488074067856,7.415
7.6,0.31,0.34,2.5,0.0819999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,24.515338214896293,0.199999840000128,6.9670000000000005
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5,8.021889869342095,0.19565196124786824,5.848
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,21.218994658666862,0.49206310153722105,7.491
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,17.79964400711986,0.19819801964142378,7.139
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,5,7.668314317986343,0.2156860630528794,6.221
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,14.081345278667783,0.17346921074570332,5.892
